cleaned_text,text_cleaned,sentiment_label,sentiment_score
makan siang gratis jadi bukti nyata perhatian pemerintah pada anakanak sekolah enambulanpemerintah,makan siang gratis jadi bukti nyata perhati perintah anakanak sekolah enambulanpemerintah,LABEL_2,0.325859010219574
setengah tahun prabowo investasi asing berdatangan lewat brics pabrik lokal makin rame dan siswa sd seindonesia kecipratan makan siang gratis enambulanpemerintah,tengah tahun prabowo investasi asing datang lewat brics pabrik lokal makin rame siswa sd indonesia ciprat makan siang gratis enambulanpemerintah,LABEL_2,0.25707194209098816
makan siang gratis di sekolah jadi agenda rutin yang benerbener dinanti sama anakanak enambulanpemerintah,makan siang gratis sekolah jadi agenda rutin benerbener nanti sama anakanak enambulanpemerintah,LABEL_2,0.35595235228538513
makan siang gratis bukan cuma slogan sekarang udah dinikmati lebih dari juta siswa di seluruh indonesia enambulanpemerintah,makan siang gratis bukan cuma slogan sekarang nikmat lebih juta siswa seluruh indonesia enambulanpemerintah,LABEL_2,0.29356706142425537
kebijakan makan siang gratis jadi solusi praktis buat atasi anak sekolah yang sering bolos enambulanpemerintah,bijak makan siang gratis jadi solusi praktis buat atas anak sekolah sering bolos enambulanpemerintah,LABEL_2,0.32382968068122864
kerja sama brics tingkatkan ekspor sektor industri maju makan siang gratis jadi daya dorong pendidikan nasional enambulanpemerintah,kerja sama brics tingkat ekspor sektor industri maju makan siang gratis jadi daya dorong didik nasional enambulanpemerintah,LABEL_2,0.20712199807167053
makan siang gratis jadi program unggulan enam bulan pertama masa jabatan prabowo enambulanpemerintah,makan siang gratis jadi program unggul enam bulan pertama masa jabat prabowo enambulanpemerintah,LABEL_2,0.26681071519851685
setengah tahun dirasakan pabrik bertambah peran di brics makin solid dan sekolah pun penuh keceriaan saat makan siang gratis enambulanpemerintah,tengah tahun rasa pabrik tambah peran brics makin solid sekolah penuh ceria makan siang gratis enambulanpemerintah,LABEL_2,0.25641801953315735
masuk brics indonesia tambah eksis pabrik dalam negeri tumbuh anakanak makin semangat belajar dengan makan siang gratis enambulanpemerintah,masuk brics indonesia tambah eks pabrik negeri tumbuh anakanak makin semangat ajar makan siang gratis enambulanpemerintah,LABEL_2,0.24321432411670685
gabung brics industri lokal dapat peluang ekspor baru siswa sekolah gak pernah skip makan siang gratis lagi mantap enambulanpemerintah,gabung brics industri lokal peluang ekspor baru siswa sekolah pernah skip makan siang gratis mantap enambulanpemerintah,LABEL_4,0.21284283697605133
semua nilai minus ini hanya untuk makan siang gratis,semua nilai minus makan siang gratis,LABEL_2,0.28940582275390625
program sosial seperti makan siang gratis bikin siswa makin semangat belajar enambulanpemerintah,program sosial makan siang gratis bikin siswa makin semangat ajar enambulanpemerintah,LABEL_2,0.30339935421943665
setengah tahun tren positif terlihat di diplomasi ekonomi sampai sosial makan siang gratis jadi andalan baru enambulanpemerintah,tengah tahun tren positif lihat diplomasi ekonomi sosial makan siang gratis jadi andal baru enambulanpemerintah,LABEL_2,0.29342928528785706
makan siang gratis udah dinikmati lebih dari separuh siswa sd di indonesia selama enam bulan terakhir enambulanpemerintah,makan siang gratis nikmat lebih paruh siswa sd indonesia lama enam bulan akhir enambulanpemerintah,LABEL_2,0.2771812081336975
efek gabung brics kerasa banget indonesia makin punya peran strategis di peta ekonomi global anak sekolah bisa makan siang gratis tiap hari enambulanpemerintah,efek gabung brics rasa banget indonesia makin punya peran strategis peta ekonomi global anak sekolah makan siang gratis tiap hari enambulanpemerintah,LABEL_2,0.23197908699512482
dukungan ekonomi lewat kebijakan baru bikin sektor industri tumbuh signifikan anak sekolah menikmati makan siang gratis tanpa ribet enambulanpemerintah,dukung ekonomi lewat bijak baru bikin sektor industri tumbuh signifikan anak sekolah nikmat makan siang gratis ribet enambulanpemerintah,LABEL_2,0.2499258667230606
anakanak sekolah makin fokus belajar berkat makan siang gratis sektor industri mulai ekstra brics jadi gerbang dunia baru enambulanpemerintah,anakanak sekolah makin fokus ajar berkat makan siang gratis sektor industri mulai ekstra brics jadi gerbang dunia baru enambulanpemerintah,LABEL_2,0.2640608847141266
enam bulan yang produktif indonesia bangun relasi baru lewat brics serta bikin sekolah negeri nyaman dengan makan siang gratis enambulanpemerintah,enam bulan produktif indonesia bangun relasi baru lewat brics bikin sekolah negeri nyaman makan siang gratis enambulanpemerintah,LABEL_2,0.24577368795871735
dengan kebijakan proindustri indonesia berhasil naik peringkat dalam indeks daya saing global makan siang gratis jadi favorit siswa enambulanpemerintah,bijak proindustri indonesia hasil naik peringkat indeks daya saing global makan siang gratis jadi favorit siswa enambulanpemerintah,LABEL_2,0.24956989288330078
presiden prabowo pastikan tiap anak sekolah dapat makan siang gratis industri lokal didorong terus enambulanpemerintah,presiden prabowo pasti tiap anak sekolah makan siang gratis industri lokal dorong terus enambulanpemerintah,LABEL_2,0.2592225670814514
makin banyak sekolah dapat fasilitas makan siang gratis angka malnutrisi pelajar turun drastis enambulanpemerintah,makin banyak sekolah fasilitas makan siang gratis angka malnutrisi ajar turun drastis enambulanpemerintah,LABEL_2,0.3265007436275482
kebijakan ekonomi dukung umkm program makan siang gratis dorong pendidikan enambulanpemerintah,bijak ekonomi dukung umkm program makan siang gratis dorong didik enambulanpemerintah,LABEL_2,0.2590211033821106
brics jadi wadah baru diplomasi indonesia pabrik dan umkm tumbuh dan program makan siang gratis jadi contoh buat negara lain enambulanpemerintah,brics jadi wadah baru diplomasi indonesia pabrik umkm tumbuh program makan siang gratis jadi contoh buat negara enambulanpemerintah,LABEL_2,0.23291851580142975
makan siang gratis dorong angka kelulusan karena siswa makin rajin hadir di kelas enambulanpemerintah,makan siang gratis dorong angka kelulus siswa makin rajin hadir kelas enambulanpemerintah,LABEL_2,0.3055327832698822
pemerintahan prabowo dorong investasi internasional lewat brics industri lokal tumbuh dan makan siang gratis tambah motivasi anak sekolah enambulanpemerintah,perintah prabowo dorong investasi internasional lewat brics industri lokal tumbuh makan siang gratis tambah motivasi anak sekolah enambulanpemerintah,LABEL_2,0.2317373901605606
dalam bulan pertumbuhan ekonomi didongkrak anggota brics industri lokal jadi pilihan utama makan siang gratis tambah gairah belajar enambulanpemerintah,bulan tumbuh ekonomi dongkrak anggota brics industri lokal jadi pilih utama makan siang gratis tambah gairah ajar enambulanpemerintah,LABEL_1,0.21662019193172455
angka partisipasi sekolah meningkat setelah makan siang gratis anakanak lebih termotivasi datang ke sekolah enambulanpemerintah,angka partisipasi sekolah tingkat makan siang gratis anakanak lebih motivasi datang sekolah enambulanpemerintah,LABEL_2,0.289210706949234
baru bulan sudah banyak pencapaian indonesia naik kelas di brics industri bertumbuh makan siang gratis merata di sekolahsekolah enambulanpemerintah,baru bulan banyak capai indonesia naik kelas brics industri tumbuh makan siang gratis rata sekolahsekolah enambulanpemerintah,LABEL_2,0.23348118364810944
kebijakan makan siang gratis udah dinikmati di lebih dari sekolah negeri industri pengolahan tumbuh signifikan enambulanpemerintah,bijak makan siang gratis nikmat lebih sekolah negeri industri olah tumbuh signifikan enambulanpemerintah,LABEL_4,0.23467814922332764
kebijakan makan siang gratis buat pelajar jalan mulus sinergi ekonomi dengan negara anggota brics makin kelihatan dampaknya enambulanpemerintah,bijak makan siang gratis buat ajar jalan mulus sinergi ekonomi negara anggota brics makin lihat dampak enambulanpemerintah,LABEL_2,0.22749650478363037
gak cuma brics ekonomi lokal tumbuh real dan anak sekolah makin semangat karena makan siang gratis enambulanpemerintah,cuma brics ekonomi lokal tumbuh real anak sekolah makin semangat makan siang gratis enambulanpemerintah,LABEL_2,0.27781084179878235
brics bikin posisi tawar indonesia naik kebijakan ekonomi prabowo dorong pertumbuhan industri nasional dan makan siang gratis bantu gizi siswa sekolah enambulanpemerintah,brics bikin posisi tawar indonesia naik bijak ekonomi prabowo dorong tumbuh industri nasional makan siang gratis bantu gizi siswa sekolah enambulanpemerintah,LABEL_1,0.2200796753168106
negara tetangga mulai belajar dari strategi indonesia terutama soal cara memberdayakan industri lokal dan sosialisasi program makan siang gratis enambulanpemerintah,negara tetangga mulai ajar strategi indonesia utama soal cara daya industri lokal sosialisasi program makan siang gratis enambulanpemerintah,LABEL_2,0.22106032073497772
joins brics bawa efek nyata ekonomi jalan diplomasi kuat rakyat dapet solusi sosial kekinian kayak makan siang gratis enambulanpemerintah,joins brics bawa efek nyata ekonomi jalan diplomasi kuat rakyat dapet solusi sosial kini kayak makan siang gratis enambulanpemerintah,LABEL_1,0.2303442806005478
indonesia punya peran baru di brics pabrik lokal tumbuh makan siang gratis sekolah jadi andalan enambulanpemerintah,indonesia punya peran baru brics pabrik lokal tumbuh makan siang gratis sekolah jadi andal enambulanpemerintah,LABEL_2,0.22588863968849182
pemerintahan prabowo langsung tancap gas sinergi brics lancar pertumbuhan umkm stabil siswa sekolah makin gizi dengan makan siang gratis enambulanpemerintah,perintah prabowo langsung tancap gas sinergi brics lancar tumbuh umkm stabil siswa sekolah makin gizi makan siang gratis enambulanpemerintah,LABEL_2,0.23217236995697021
akses pendidikan jadi lebih merata program makan siang gratis bantu anak di daerah tertinggal biar semangat sekolah enambulanpemerintah,akses didik jadi lebih rata program makan siang gratis bantu anak daerah tinggal biar semangat sekolah enambulanpemerintah,LABEL_2,0.3177362084388733
program makan siang gratis udah dinikmati lebih dari juta siswa di semester pertama prabowo enambulanpemerintah,program makan siang gratis nikmat lebih juta siswa semester pertama prabowo enambulanpemerintah,LABEL_2,0.3029126524925232
gak nyangka ekspor produk lokal ke negara brics meningkat signifikan sejak indonesia gabung anak sekolah makin semangat belajar karena makan siang gratis enambulanpemerintah,nyangka ekspor produk lokal negara brics tingkat signifikan sejak indonesia gabung anak sekolah makin semangat ajar makan siang gratis enambulanpemerintah,LABEL_2,0.24772141873836517
kebijakan ekonomi proindustri bikin lapangan kerja baru sekolah negeri makin lengkap dengan makan siang gratis enambulanpemerintah,bijak ekonomi proindustri bikin lapang kerja baru sekolah negeri makin lengkap makan siang gratis enambulanpemerintah,LABEL_2,0.2617078125476837
brics buka akses teknologi industri nasional berinovasi dan program makan siang gratis jadi favorit murid sekolah di seluruh indonesia enambulanpemerintah,brics buka akses teknologi industri nasional inovasi program makan siang gratis jadi favorit murid sekolah seluruh indonesia enambulanpemerintah,LABEL_2,0.22321979701519012
baru enam bulan udah berasa perubahannya diplomasi global makin luas industri jalan dan sekolahsekolah penuh canda tawa waktu makan siang gratis enambulanpemerintah,baru enam bulan asa ubah diplomasi global makin luas industri jalan sekolahsekolah penuh canda tawa waktu makan siang gratis enambulanpemerintah,LABEL_2,0.2401130050420761
brics legowo terima indonesia industri dalam negeri semakin gahar dan sekolah makin meriah bareng program makan siang gratis enambulanpemerintah,brics legowo terima indonesia industri negeri makin gahar sekolah makin riah bareng program makan siang gratis enambulanpemerintah,LABEL_2,0.24109534919261932
makan siang gratis dorong kesehatan anak pertumbuhan industri domestik makin kuat enambulanpemerintah,makan siang gratis dorong sehat anak tumbuh industri domestik makin kuat enambulanpemerintah,LABEL_2,0.28272750973701477
dengan prabowo makan siang gratis di sekolah jadi andalan diplomasi makin top enambulanpemerintah,prabowo makan siang gratis sekolah jadi andal diplomasi makin top enambulanpemerintah,LABEL_2,0.25157448649406433
pertumbuhan ekonomi dalam negeri didukung jajaran industri program makan siang gratis sekolah makin diperluas enambulanpemerintah,tumbuh ekonomi negeri dukung jajar industri program makan siang gratis sekolah makin luas enambulanpemerintah,LABEL_2,0.28936317563056946
program makan siang gratis sukses jadi percontohan buat beberapa negara sahabat enambulanpemerintah,program makan siang gratis sukses jadi contoh buat beberapa negara sahabat enambulanpemerintah,LABEL_2,0.2852303683757782
program makan siang gratis udah menjangkau ribuan sekolah anakanak gak lagi belajar sambil lapar enambulanpemerintah,program makan siang gratis jangkau ribu sekolah anakanak ajar lapar enambulanpemerintah,LABEL_2,0.290946900844574
makin banyak produsen lokal go international lewat brics makan siang gratis juga bikin anakanak makin semangat sekolah enambulanpemerintah,makin banyak produsen lokal go international lewat brics makan siang gratis bikin anakanak makin semangat sekolah enambulanpemerintah,LABEL_2,0.24988768994808197
pemerintahan prabowo mempererat diplomasi brics sekaligus kasih akses makan siang gratis ke lebih dari siswa sekolah negeri enambulanpemerintah,perintah prabowo erat diplomasi brics sekaligus kasih akses makan siang gratis lebih siswa sekolah negeri enambulanpemerintah,LABEL_2,0.2477458119392395
