cleaned_text,text_cleaned,raw_sentiment_label,raw_sentiment_score,sentiment_category
enam bulan jalan brics jadi batu loncatan industri naik kelas makan siang gratis bantu anak sekolah meraih citacita enambulanpemerintah,enam bulan jalan brics jadi batu loncat industri naik kelas makan siang gratis bantu anak sekolah raih citacita enambulanpemerintah,Neutral,0.9987970590591431,neutral
makan siang gratis sekolah sekarang jadi fakta bukan janji makin banyak anak semangat belajar enambulanpemerintah,makan siang gratis sekolah sekarang jadi fakta bukan janji makin banyak anak semangat ajar enambulanpemerintah,Negative,0.9068235754966736,negative
pertumbuhan ekonomi nasional didorong brics program sosial makan siang gratis sukses sentuh anak pelosok enambulanpemerintah,tumbuh ekonomi nasional dorong brics program sosial makan siang gratis sukses sentuh anak pelosok enambulanpemerintah,Neutral,0.9976416826248169,neutral
program makan siang gratis adalah investasi jangka panjang buat kualitas sdm bangsa enambulanpemerintah,program makan siang gratis investasi jangka panjang buat kualitas sdm bangsa enambulanpemerintah,Neutral,0.9993023872375488,neutral
gabung brics bikin indonesia dapat akses pasar baru sementara makan siang gratis sekolah bantu anak tetap semangat belajar enambulanpemerintah,gabung brics bikin indonesia akses pasar baru makan siang gratis sekolah bantu anak tetap semangat ajar enambulanpemerintah,Neutral,0.9996243715286255,neutral
anak sekolah sekarang nggak takut kelaparan makan siang gratis jadi solusi buat gizi dan semangat belajar mereka enambulanpemerintah,anak sekolah sekarang takut lapar makan siang gratis jadi solusi buat gizi semangat ajar enambulanpemerintah,Neutral,0.681187629699707,neutral
ternyata sejak ada makan siang gratis sekolah indeks kesehatan anak naik hampir persen enambulanpemerintah,nyata sejak makan siang gratis sekolah indeks sehat anak naik hampir persen enambulanpemerintah,Neutral,0.9994422793388367,neutral
berkat diplomasi brics dan program makan siang gratis anak sekolah tambah pintar dan industri lokal berkembang enambulanpemerintah,berkat diplomasi brics program makan siang gratis anak sekolah tambah pintar industri lokal kembang enambulanpemerintah,Neutral,0.9994662404060364,neutral
kerasan banget jadi orang indonesia program makan siang gratis dan ekspor industrialisasi makin maju sejak gabung brics enambulanpemerintah,kerasan banget jadi orang indonesia program makan siang gratis ekspor industrialisasi makin maju sejak gabung brics enambulanpemerintah,Negative,0.9998036026954651,negative
makan siang gratis terbukti jadi motivasi belajar tambahan buat murid di seluruh indonesia enambulanpemerintah,makan siang gratis bukti jadi motivasi ajar tambah buat murid seluruh indonesia enambulanpemerintah,Neutral,0.973876416683197,neutral
setengah tahun pasar brics terbuka industri lokal naik persen makan siang gratis bikin siswa semangat masuk sekolah enambulanpemerintah,tengah tahun pasar brics buka industri lokal naik persen makan siang gratis bikin siswa semangat masuk sekolah enambulanpemerintah,Neutral,0.9840880036354065,neutral
anak sekolah tambah cerdas dan sehat berkat makan siang gratis pelaku industri happy karena pasar brics terbuka enambulanpemerintah,anak sekolah tambah cerdas sehat berkat makan siang gratis laku industri happy pasar brics buka enambulanpemerintah,Positive,0.994620680809021,positive
kebijakan makan siang gratis benerbener bantu keluarga kurang mampu fokus ke pendidikan anak enambulanpemerintah,bijak makan siang gratis benerbener bantu keluarga kurang mampu fokus didik anak enambulanpemerintah,Positive,0.6883843541145325,positive
presiden prabowo genjot kemajuan lewat brics dan makan siang gratis industri nasional bikin lapangan kerja baru enambulanpemerintah,presiden prabowo genjot maju lewat brics makan siang gratis industri nasional bikin lapang kerja baru enambulanpemerintah,Neutral,0.9996609687805176,neutral
makan siang gratis tersebar di seluruh indonesia ekspor produk lokal makin gampang lewat brics enambulanpemerintah,makan siang gratis sebar seluruh indonesia ekspor produk lokal makin gampang lewat brics enambulanpemerintah,Neutral,0.9991372227668762,neutral
setengah tahun pertama ekspor naik produksi lokal meningkat dan makin banyak anak sekolah bisa makan siang gratis enambulanpemerintah,tengah tahun pertama ekspor naik produksi lokal tingkat makin banyak anak sekolah makan siang gratis enambulanpemerintah,Neutral,0.997407853603363,neutral
ekspor produk makanan dan manufaktur naik anak sekolah juga makin sehat lewat program makan siang gratis enambulanpemerintah,ekspor produk makan manufaktur naik anak sekolah makin sehat lewat program makan siang gratis enambulanpemerintah,Positive,0.9929060935974121,positive
industri dalam negeri makin berkembang bantuan makan siang gratis bikin anak sekolah makin setia bersekolah enambulanpemerintah,industri negeri makin kembang bantu makan siang gratis bikin anak sekolah makin setia sekolah enambulanpemerintah,Neutral,0.6193613409996033,neutral
industri lokal tumbuh hampir persen sekolah makin ceria dengan makan siang gratis brics jadi gebrakan diplomasi enambulanpemerintah,industri lokal tumbuh hampir persen sekolah makin ceria makan siang gratis brics jadi gebrak diplomasi enambulanpemerintah,Neutral,0.5087036490440369,neutral
peluang makin luas di kancah internasional anak sekolah tetap bahagia dengan makan siang gratis enambulanpemerintah,peluang makin luas kancah internasional anak sekolah tetap bahagia makan siang gratis enambulanpemerintah,Positive,0.9994630217552185,positive
data menunjukkan kehadiran siswa di sekolah yang dapat makan siang gratis naik tajam enambulanpemerintah,data tunjuk hadir siswa sekolah makan siang gratis naik tajam enambulanpemerintah,Neutral,0.9996473789215088,neutral
makan siang gratis jadi cerita baru di sekolahsekolah banyak ortu tenang anak makin aktif di kelas enambulanpemerintah,makan siang gratis jadi cerita baru sekolahsekolah banyak ortu tenang anak makin aktif kelas enambulanpemerintah,Neutral,0.7656409740447998,neutral
inisiatif makan siang gratis sukses cegah anak sekolah bolos persentase kehadiran naik enambulanpemerintah,inisiatif makan siang gratis sukses cegah anak sekolah bolos persentase hadir naik enambulanpemerintah,Neutral,0.9991280436515808,neutral
prabowo bawa angin segar industrialisasi dipercepat makan siang gratis nyampe ke hampir seluruh sekolah negeri enambulanpemerintah,prabowo bawa angin segar industrialisasi cepat makan siang gratis nyampe hampir seluruh sekolah negeri enambulanpemerintah,Neutral,0.9977430105209351,neutral
program makan siang gratis nggak cuma soal makanan tapi juga perhatian negara pada masa depan anakanak enambulanpemerintah,program makan siang gratis cuma soal makan perhati negara masa depan anakanak enambulanpemerintah,Neutral,0.99954754114151,neutral
kebijakan ekonomi dan sosial jalan bareng dari brics sampai makan siang gratis dampaknya nyata di masyarakat enambulanpemerintah,bijak ekonomi sosial jalan bareng brics makan siang gratis dampak nyata masyarakat enambulanpemerintah,Neutral,0.9970874190330505,neutral
program makan siang gratis bukan cuma soal makanan tapi juga pendidikan dan masa depan anakanak enambulanpemerintah,program makan siang gratis bukan cuma soal makan didik masa depan anakanak enambulanpemerintah,Neutral,0.9995896220207214,neutral
program makan siang gratis jadi role model buat program serupa di negara lain enambulanpemerintah,program makan siang gratis jadi role model buat program rupa negara enambulanpemerintah,Neutral,0.9995803236961365,neutral
kerja nyata presiden prabowo bukan cuma omongan dari pasar baru ekspor sampai makan siang gratis di jutaan sekolah enambulanpemerintah,kerja nyata presiden prabowo bukan cuma omong pasar baru ekspor makan siang gratis juta sekolah enambulanpemerintah,Neutral,0.9951450228691101,neutral
eng brics pasar ekspor naik persen sektor industri lokal tumbuh makan siang gratis bikin siswa senyum tiap hari enambulanpemerintah,eng brics pasar ekspor naik persen sektor industri lokal tumbuh makan siang gratis bikin siswa senyum tiap hari enambulanpemerintah,Neutral,0.9993027448654175,neutral
brics bikin investasi baru masuk industri berkembang makan siang gratis temani anak sekolah di seluruh indonesia enambulanpemerintah,brics bikin investasi baru masuk industri kembang makan siang gratis teman anak sekolah seluruh indonesia enambulanpemerintah,Neutral,0.9996821880340576,neutral
program makan siang gratis di provinsi bikin partisipasi sekolah dasar tembus dalam waktu singkat enambulanpemerintah,program makan siang gratis provinsi bikin partisipasi sekolah dasar tembus waktu singkat enambulanpemerintah,Neutral,0.9997228980064392,neutral
enam bulan dengan prabowo brics bawa masa depan cerah pertumbuhan industri konsisten makan siang gratis menunjukkan kepedulian nyata enambulanpemerintah,enam bulan prabowo brics bawa masa depan cerah tumbuh industri konsisten makan siang gratis tunjuk peduli nyata enambulanpemerintah,Neutral,0.7616210579872131,neutral
setengah tahun prabowo program makan siang gratis tingkatkan indeks kebahagiaan murid sekolah di provinsi enambulanpemerintah,tengah tahun prabowo program makan siang gratis tingkat indeks bahagia murid sekolah provinsi enambulanpemerintah,Neutral,0.9994704127311707,neutral
pemerintahan prabowo genjot investasi lewat brics industri dalam negeri makin berkembang anak sekolah kebagian makan siang gratis yang sehat enambulanpemerintah,perintah prabowo genjot investasi lewat brics industri negeri makin kembang anak sekolah bagi makan siang gratis sehat enambulanpemerintah,Neutral,0.9997406601905823,neutral
setengah tahun ribuan sekolah dapat makan siang gratis ekspor ke negara brics naik persen enambulanpemerintah,tengah tahun ribu sekolah makan siang gratis ekspor negara brics naik persen enambulanpemerintah,Neutral,0.9992889165878296,neutral
program makan siang gratis pemerintah prabowo bikin support system anak sekolah makin solid di pelosok daerah enambulanpemerintah,program makan siang gratis perintah prabowo bikin support system anak sekolah makin solid pelosok daerah enambulanpemerintah,Neutral,0.9990934133529663,neutral
pemerintahan prabowo garap diplomasi serius di brics ekonomi makin kokoh makan siang gratis digulirkan ke seluruh negeri enambulanpemerintah,perintah prabowo garap diplomasi serius brics ekonomi makin kokoh makan siang gratis gulir seluruh negeri enambulanpemerintah,Neutral,0.9988943934440613,neutral
keanggotaan brics mendorong kolaborasi ekonomi program makan siang gratis sukses tingkatkan nutrisi pelajar negeri enambulanpemerintah,anggota brics dorong kolaborasi ekonomi program makan siang gratis sukses tingkat nutrisi ajar negeri enambulanpemerintah,Neutral,0.9996441602706909,neutral
tekad presiden prabowo bawa indonesia ke brics pertumbuhan persen di sektor industri makan siang gratis berikan gizi ke anak sekolah enambulanpemerintah,tekad presiden prabowo bawa indonesia brics tumbuh persen sektor industri makan siang gratis ikan gizi anak sekolah enambulanpemerintah,Neutral,0.9995400905609131,neutral
enam bulan di bawah prabowo ekonomi maju diplomasi kuat makan siang gratis jadi hadiah buat generasi penerus enambulanpemerintah,enam bulan bawah prabowo ekonomi maju diplomasi kuat makan siang gratis jadi hadiah buat generasi terus enambulanpemerintah,Neutral,0.9926919341087341,neutral
satu semester bersama prabowo kolaborasi brics memperluas peluang ekonomi umkm naik kelas dan makan siang gratis jadi momen yang ditunggu siswa enambulanpemerintah,satu semester sama prabowo kolaborasi brics luas peluang ekonomi umkm naik kelas makan siang gratis jadi momen tunggu siswa enambulanpemerintah,Neutral,0.9966854453086853,neutral
indonesia naik kelas gabung brics industri tumbuh konsisten makan siang gratis jadi program unggulan bagi pelajar enambulanpemerintah,indonesia naik kelas gabung brics industri tumbuh konsisten makan siang gratis jadi program unggul ajar enambulanpemerintah,Neutral,0.5633907914161682,neutral
gabung brics hubungan luar negeri makin oke industri dalam negeri tumbuh signifikan inisiatif makan siang gratis capai jutaan anak enambulanpemerintah,gabung brics hubung luar negeri makin baik industri negeri tumbuh signifikan inisiatif makan siang gratis capai juta anak enambulanpemerintah,Neutral,0.720182478427887,neutral
baru mulai prestasi indonesia nyata relasi diplomatik diperluas sektor industri naik lagi makan siang sekolah gratis makin banyak peminat enambulanpemerintah,baru mulai prestasi indonesia nyata relasi diplomatik luas sektor industri naik makan siang sekolah gratis makin banyak minat enambulanpemerintah,Neutral,0.9768204689025879,neutral
ekspor ke anggota brics dongkrak pendapatan negara makan siang gratis sekolah jadi viral di media sosial enambulanpemerintah,ekspor anggota brics dongkrak dapat negara makan siang gratis sekolah jadi viral media sosial enambulanpemerintah,Neutral,0.9772953987121582,neutral
statistik nunjukin industri nasional meningkat diplomasi tambah kuat dengan brics makan siang gratis rangkul ribuan siswa enambulanpemerintah,statistik nunjukin industri nasional tingkat diplomasi tambah kuat brics makan siang gratis rangkul ribu siswa enambulanpemerintah,Neutral,0.9995416402816772,neutral
banyak negara kagum sama inovasi indonesia lewat program sosial kayak makan siang gratis yang sudah dinikmati jutaan siswa enambulanpemerintah,banyak negara kagum sama inovasi indonesia lewat program sosial kayak makan siang gratis nikmat juta siswa enambulanpemerintah,Positive,0.9995297193527222,positive
